shape_idx,orig_label,rf_label,n_points_orig,n_points_rf,label_match,recovered_vertices,cap_strict,cap_bidir,align_rmse,mean_nn_dist,distance_threshold,recovered_indices,visualization_path
42,entrance,entrance,10,11,1,7,0.285714,0.571429,8.207996,15.273250,20.000000,8 5 6 1 2 0 9,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_042_entrance.png
43,dressing_room,dressing_room,4,5,1,2,0.000000,0.000000,9.670150,9.530195,20.000000,0 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_043_dressing_room.png
44,bed_room,bed_room,6,7,1,4,0.000000,0.750000,5.352029,4.881417,20.000000,1 0 5 4,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_044_bed_room.png
45,balcony,balcony,4,5,1,2,0.000000,0.000000,22.269678,12.197923,20.000000,0 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_045_balcony.png
46,bed_room,bed_room,6,7,1,0,0.000000,0.000000,14.570103,nan,20.000000,,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_046_bed_room.png
47,balcony,balcony,8,9,1,4,0.000000,0.750000,18.322173,12.976443,20.000000,6 5 4 7,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_047_balcony.png
48,bathroom,bathroom,10,11,1,10,0.000000,1.000000,3.680760,3.464546,20.000000,9 8 7 6 5 4 3 2 1 0,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_048_bathroom.png
49,bathroom,bathroom,10,11,1,10,0.000000,1.000000,2.605519,2.786710,20.000000,9 8 7 6 5 4 3 2 1 0,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_049_bathroom.png
50,living_kitchen,living_kitchen,12,13,1,12,1.000000,1.000000,11.168585,7.647989,20.000000,2 3 4 5 6 7 8 9 10 11 0 1,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_050_living_kitchen.png
51,bed_room,bed_room,14,15,1,6,0.000000,0.333333,25.031024,9.419169,20.000000,10 9 5 1 0 12,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_051_bed_room.png
52,balcony,balcony,36,37,1,36,0.000000,1.000000,7.697796,1.315076,20.000000,35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_052_balcony.png
53,others,others,6,7,1,4,0.000000,0.500000,24.501783,7.594748,20.000000,3 2 0 4,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_053_others.png
54,others,others,6,7,1,6,0.000000,1.000000,0.858571,0.359125,20.000000,5 4 3 2 1 0,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_054_others.png
55,others,others,4,5,1,2,0.000000,0.000000,9.133307,6.223431,20.000000,0 2,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_055_others.png
56,others,others,4,5,1,4,0.000000,1.000000,5.178039,10.914325,20.000000,0 3 2 1,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_056_others.png
57,background,background,32,12,1,0,0.000000,0.000000,459.487051,nan,20.000000,,roboflow\cap_evaluation\TE_C_00006\TE_C_00006_png.rf.5db28abbb0bdad0e49fa58069e1713c8\visualizations\shape_057_background.png
